# Constructed from biom file
#OTU ID,S12.212.Sed.S12,S16.214.Sed.S16,S19.216.Sed.S19,S23.218.Sed.S23,S26.220.Sed.S26,S11.242.Sed.S11,S15.244.Sed.S15,S22.246.Sed.S22,S25.248.Sed.S25,S31.250.Sed.S31
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantales,24.0,10.0,3.0,44.0,78.0,53.0,8.0,53.0,26.0,23.0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae,8.0,0.0,8.0,12.0,0.0,0.0,11.0,23.0,0.0,0.0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7,36.0,64.0,28.0,72.0,0.0,46.0,31.0,64.0,0.0,11.0
d__Bacteria;p__Acidobacteriota;c__Subgroup_18;o__Subgroup_18;f__Subgroup_18,0.0,0.0,0.0,10.0,8.0,0.0,10.0,0.0,0.0,11.0
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae,0.0,10.0,0.0,16.0,6.0,0.0,10.0,0.0,0.0,11.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__Subgroup_17,6.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;__,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,0.0,0.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae,33.0,35.0,22.0,37.0,20.0,32.0,18.0,48.0,39.0,48.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured,113.0,116.0,33.0,91.0,40.0,95.0,67.0,82.0,94.0,68.0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae,16.0,29.0,1.0,68.0,62.0,14.0,32.0,27.0,0.0,21.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15;f__PeM15,9.0,39.0,8.0,25.0,19.0,0.0,9.0,46.0,33.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae,55.0,95.0,15.0,60.0,35.0,33.0,79.0,86.0,28.0,19.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae,24.0,24.0,17.0,43.0,7.0,18.0,18.0,50.0,30.0,17.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured,104.0,148.0,56.0,182.0,160.0,121.0,101.0,152.0,113.0,69.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14,1.0,5.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.0,6.0,0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17,213.0,195.0,51.0,204.0,351.0,279.0,164.0,276.0,274.0,146.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae,7.0,24.0,0.0,24.0,71.0,36.0,21.0,24.0,13.0,12.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5,19.0,0.0,12.0,20.0,59.0,31.0,35.0,49.0,26.0,62.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae,32.0,37.0,56.0,54.0,2.0,4.0,23.0,61.0,21.0,22.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae,31.0,13.0,2.0,0.0,0.0,8.0,49.0,25.0,0.0,0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae,0.0,11.0,12.0,12.0,0.0,0.0,16.0,30.0,47.0,29.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae,0.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0
