# Constructed from biom file
#OTU ID,S8.202.Sed.S8,S14.204.Sed.S14,S18.206.Sed.S18,S24.208.Sed.S24,S29.210.Sed.S29,S12.212.Sed.S12,S16.214.Sed.S16,S19.216.Sed.S19,S23.218.Sed.S23,S26.220.Sed.S26
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantales,0.0,59.0,9.0,17.0,0.0,24.0,10.0,3.0,44.0,78.0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae,515.0,21.0,0.0,11.0,0.0,8.0,0.0,8.0,12.0,0.0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7,0.0,57.0,0.0,92.0,11.0,36.0,64.0,28.0,72.0,0.0
d__Bacteria;p__Acidobacteriota;c__Subgroup_18;o__Subgroup_18;f__Subgroup_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,6.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__Subgroup_17,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae,0.0,15.0,9.0,17.0,55.0,33.0,35.0,22.0,37.0,20.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured,13.0,184.0,13.0,76.0,30.0,113.0,116.0,33.0,91.0,40.0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae,97.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae,0.0,9.0,0.0,18.0,0.0,10.0,0.0,0.0,6.0,0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae,35.0,11.0,28.0,59.0,14.0,16.0,29.0,1.0,68.0,62.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15;f__PeM15,0.0,27.0,0.0,24.0,17.0,9.0,39.0,8.0,25.0,19.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae,34.0,31.0,30.0,86.0,11.0,55.0,95.0,15.0,60.0,35.0
