,feature_name,feature_number,test_loss,test_acc
114,K00019,4,0.34071120619773865,0.8421052694320679
115,K00019,5,0.34055811166763306,0.8421052694320679
116,K00019,6,0.3406347930431366,0.8421052694320679
117,K00019,7,0.3406578004360199,0.8421052694320679
118,K00019,8,0.34070709347724915,0.8421052694320679
119,K00019,9,0.34065884351730347,0.8421052694320679
120,K00020,0,0.3383387625217438,0.8421052694320679
121,K00020,1,0.33914777636528015,0.8421052694320679
122,K00020,2,0.339964359998703,0.8421052694320679
123,K00020,3,0.34124860167503357,0.8421052694320679
124,K00020,4,0.34033021330833435,0.8421052694320679
125,K00020,5,0.3405993580818176,0.8421052694320679
126,K00020,6,0.33985093235969543,0.8421052694320679
127,K00020,7,0.3394198715686798,0.8421052694320679
128,K00020,8,0.33926427364349365,0.8421052694320679
129,K00020,9,0.34103429317474365,0.8421052694320679
130,K00023,0,0.340541273355484,0.8421052694320679
131,K00023,1,0.3407738208770752,0.8421052694320679
132,K00023,2,0.34059157967567444,0.8421052694320679
133,K00023,3,0.3405728340148926,0.8421052694320679
134,K00023,4,0.34052446484565735,0.8421052694320679
135,K00023,5,0.3405505120754242,0.8421052694320679
136,K00023,6,0.3402630686759949,0.8421052694320679
137,K00023,7,0.34075626730918884,0.8421052694320679
138,K00023,8,0.3402675986289978,0.8421052694320679
139,K00023,9,0.3403875231742859,0.8421052694320679
140,K00024,0,0.3411250114440918,0.8421052694320679
141,K00024,1,0.3411100506782532,0.8421052694320679
142,K00024,2,0.3410845398902893,0.8421052694320679
143,K00024,3,0.34123465418815613,0.8421052694320679
144,K00024,4,0.34098148345947266,0.8421052694320679
145,K00024,5,0.3414316773414612,0.8421052694320679
146,K00024,6,0.3413749635219574,0.8421052694320679
147,K00024,7,0.3417663872241974,0.8421052694320679
148,K00024,8,0.3411633372306824,0.8421052694320679
149,K00024,9,0.3411039412021637,0.8421052694320679
150,K00027,0,0.3410252630710602,0.8421052694320679
151,K00027,1,0.3409365117549896,0.8421052694320679
152,K00027,2,0.34105953574180603,0.8421052694320679
153,K00027,3,0.34096860885620117,0.8421052694320679
154,K00027,4,0.34089604020118713,0.8421052694320679
155,K00027,5,0.340785413980484,0.8421052694320679
156,K00027,6,0.3408486843109131,0.8421052694320679
157,K00027,7,0.3409672677516937,0.8421052694320679
158,K00027,8,0.3410259187221527,0.8421052694320679
159,K00027,9,0.3409288227558136,0.8421052694320679
160,K00029,0,0.34081071615219116,0.8421052694320679
161,K00029,1,0.34076860547065735,0.8421052694320679
162,K00029,2,0.34126973152160645,0.8421052694320679
163,K00029,3,0.3409461975097656,0.8421052694320679
164,K00029,4,0.34086689352989197,0.8421052694320679
165,K00029,5,0.3410120904445648,0.8421052694320679
166,K00029,6,0.3409399092197418,0.8421052694320679
167,K00029,7,0.34091463685035706,0.8421052694320679
168,K00029,8,0.3404102921485901,0.8421052694320679
169,K00029,9,0.340707004070282,0.8421052694320679
170,K00030,0,0.34120455384254456,0.8421052694320679
171,K00030,1,0.3428212106227875,0.8421052694320679
172,K00030,2,0.34107011556625366,0.8421052694320679
173,K00030,3,0.34290608763694763,0.8421052694320679
174,K00030,4,0.3432063162326813,0.8421052694320679
175,K00030,5,0.3416678309440613,0.8421052694320679
176,K00030,6,0.34334737062454224,0.8421052694320679
177,K00030,7,0.34222492575645447,0.8421052694320679
178,K00030,8,0.3429580330848694,0.8421052694320679
179,K00030,9,0.3406580686569214,0.8421052694320679
180,K00031,0,0.34192973375320435,0.8421052694320679
181,K00031,1,0.3406747877597809,0.8421052694320679
182,K00031,2,0.3419380784034729,0.8421052694320679
183,K00031,3,0.34229183197021484,0.8421052694320679
184,K00031,4,0.3415360748767853,0.8421052694320679
185,K00031,5,0.34312695264816284,0.8421052694320679
186,K00031,6,0.3422321379184723,0.8421052694320679
187,K00031,7,0.34123972058296204,0.8421052694320679
188,K00031,8,0.34179386496543884,0.8421052694320679
189,K00031,9,0.3415670394897461,0.8421052694320679
190,K00033,0,0.34263765811920166,0.8421052694320679
191,K00033,1,0.3412148654460907,0.8421052694320679
192,K00033,2,0.34120333194732666,0.8421052694320679
193,K00033,3,0.341698557138443,0.8421052694320679
194,K00033,4,0.3420630693435669,0.8421052694320679
195,K00033,5,0.34285449981689453,0.8421052694320679
196,K00033,6,0.3408706486225128,0.8421052694320679
197,K00033,7,0.3424498438835144,0.8421052694320679
198,K00033,8,0.3413667678833008,0.8421052694320679
199,K00033,9,0.3416697084903717,0.8421052694320679
200,K00034,0,0.3396016061306,0.8421052694320679
201,K00034,1,0.3385511040687561,0.8421052694320679
202,K00034,2,0.33844420313835144,0.8421052694320679
203,K00034,3,0.3385489284992218,0.8421052694320679
204,K00034,4,0.33935144543647766,0.8421052694320679
205,K00034,5,0.3395383358001709,0.8421052694320679
206,K00034,6,0.33881324529647827,0.8421052694320679
207,K00034,7,0.34054163098335266,0.8421052694320679
208,K00034,8,0.3393491804599762,0.8421052694320679
209,K00034,9,0.34012115001678467,0.8421052694320679
210,K00036,0,0.34192994236946106,0.8421052694320679
211,K00036,1,0.3415336310863495,0.8421052694320679
212,K00036,2,0.34324824810028076,0.8421052694320679
213,K00036,3,0.34360939264297485,0.8421052694320679
214,K00036,4,0.341983824968338,0.8421052694320679
215,K00036,5,0.3430138826370239,0.8421052694320679
216,K00036,6,0.34297776222229004,0.8421052694320679
217,K00036,7,0.3418225944042206,0.8421052694320679
218,K00036,8,0.3433239758014679,0.8421052694320679
219,K00036,9,0.34269261360168457,0.8421052694320679
220,K00040,0,0.3422051668167114,0.8421052694320679
221,K00040,1,0.34106627106666565,0.8421052694320679
222,K00040,2,0.3413894474506378,0.8421052694320679
223,K00040,3,0.3406541347503662,0.8421052694320679
224,K00040,4,0.3415292799472809,0.8421052694320679
225,K00040,5,0.34163784980773926,0.8421052694320679
226,K00040,6,0.34042876958847046,0.8421052694320679
227,K00040,7,0.3414798080921173,0.8421052694320679
228,K00040,8,0.34140780568122864,0.8421052694320679
229,K00040,9,0.34167805314064026,0.8421052694320679
230,K00042,0,0.34772902727127075,0.8421052694320679
231,K00042,1,0.34496045112609863,0.8421052694320679
232,K00042,2,0.34111034870147705,0.8421052694320679
233,K00042,3,0.34458333253860474,0.8421052694320679
234,K00042,4,0.34614700078964233,0.8421052694320679
235,K00042,5,0.3478868007659912,0.8421052694320679
236,K00042,6,0.3437182903289795,0.8421052694320679
237,K00042,7,0.3461703658103943,0.8421052694320679
238,K00042,8,0.3472875952720642,0.8421052694320679
239,K00042,9,0.34512925148010254,0.8421052694320679
240,K00046,0,0.3363763988018036,0.8421052694320679
241,K00046,1,0.3359047770500183,0.8421052694320679
242,K00046,2,0.3408966064453125,0.8421052694320679
243,K00046,3,0.3391167223453522,0.8421052694320679
244,K00046,4,0.3347313702106476,0.8421052694320679
245,K00046,5,0.3362535536289215,0.8421052694320679
246,K00046,6,0.3391017019748688,0.8421052694320679
247,K00046,7,0.3339969217777252,0.8421052694320679
248,K00046,8,0.3339293599128723,0.8421052694320679
249,K00046,9,0.3383708894252777,0.8421052694320679
250,K00050,0,0.34142646193504333,0.8421052694320679
251,K00050,1,0.34288468956947327,0.8421052694320679
252,K00050,2,0.3425265848636627,0.8421052694320679
253,K00050,3,0.34312865138053894,0.8421052694320679
254,K00050,4,0.34306201338768005,0.8421052694320679
255,K00050,5,0.3425508141517639,0.8421052694320679
256,K00050,6,0.3426043689250946,0.8421052694320679
257,K00050,7,0.3429109752178192,0.8421052694320679
258,K00050,8,0.3423446714878082,0.8421052694320679
259,K00050,9,0.3424939215183258,0.8421052694320679
260,K00052,0,0.3410677909851074,0.8421052694320679
261,K00052,1,0.33770373463630676,0.8421052694320679
262,K00052,2,0.3401454985141754,0.8421052694320679
263,K00052,3,0.3387538492679596,0.8421052694320679
264,K00052,4,0.3392782509326935,0.8421052694320679
265,K00052,5,0.34001484513282776,0.8421052694320679
266,K00052,6,0.3385181128978729,0.8421052694320679
267,K00052,7,0.3400239050388336,0.8421052694320679
268,K00052,8,0.3371811807155609,0.8421052694320679
269,K00052,9,0.33980274200439453,0.8421052694320679
270,K00053,0,0.33968254923820496,0.8421052694320679
271,K00053,1,0.33969172835350037,0.8421052694320679
272,K00053,2,0.34015440940856934,0.8421052694320679
273,K00053,3,0.3391374349594116,0.8421052694320679
274,K00053,4,0.3401705324649811,0.8421052694320679
275,K00053,5,0.34017127752304077,0.8421052694320679
276,K00053,6,0.33967354893684387,0.8421052694320679
277,K00053,7,0.3394418954849243,0.8421052694320679
278,K00053,8,0.3399217128753662,0.8421052694320679
279,K00053,9,0.3407970368862152,0.8421052694320679
280,K00054,0,0.3406049609184265,0.8421052694320679
281,K00054,1,0.3403290808200836,0.8421052694320679
282,K00054,2,0.3408334255218506,0.8421052694320679
283,K00054,3,0.3405286967754364,0.8421052694320679
284,K00054,4,0.3396409749984741,0.8421052694320679
285,K00054,5,0.34041765332221985,0.8421052694320679
286,K00054,6,0.3411389887332916,0.8421052694320679
287,K00054,7,0.3405008316040039,0.8421052694320679
288,K00054,8,0.34111157059669495,0.8421052694320679
289,K00054,9,0.33994558453559875,0.8421052694320679
290,K00057,0,0.34069985151290894,0.8421052694320679
291,K00057,1,0.3405948877334595,0.8421052694320679
292,K00057,2,0.34103259444236755,0.8421052694320679
293,K00057,3,0.34075507521629333,0.8421052694320679
294,K00057,4,0.34067046642303467,0.8421052694320679
295,K00057,5,0.341101735830307,0.8421052694320679
296,K00057,6,0.34078362584114075,0.8421052694320679
297,K00057,7,0.3406977653503418,0.8421052694320679
298,K00057,8,0.3409923017024994,0.8421052694320679
299,K00057,9,0.3412012755870819,0.8421052694320679
300,K00058,0,0.34089556336402893,0.8421052694320679
301,K00058,1,0.34094497561454773,0.8421052694320679
302,K00058,2,0.3411574959754944,0.8421052694320679
303,K00058,3,0.3410244882106781,0.8421052694320679
304,K00058,4,0.34116673469543457,0.8421052694320679
305,K00058,5,0.34091266989707947,0.8421052694320679
306,K00058,6,0.34078606963157654,0.8421052694320679
307,K00058,7,0.34156227111816406,0.8421052694320679
308,K00058,8,0.3410278856754303,0.8421052694320679
309,K00058,9,0.3409532606601715,0.8421052694320679
310,K00059,0,0.34172049164772034,0.8421052694320679
311,K00059,1,0.34198278188705444,0.8421052694320679
312,K00059,2,0.3428744673728943,0.8421052694320679
313,K00059,3,0.3412056267261505,0.8421052694320679
314,K00059,4,0.34138450026512146,0.8421052694320679
315,K00059,5,0.3412039279937744,0.8421052694320679
316,K00059,6,0.34116074442863464,0.8421052694320679
317,K00059,7,0.34174084663391113,0.8421052694320679
318,K00059,8,0.34198692440986633,0.8421052694320679
319,K00059,9,0.34175965189933777,0.8421052694320679
320,K00060,0,0.3404783606529236,0.8421052694320679
321,K00060,1,0.3407275676727295,0.8421052694320679
322,K00060,2,0.34065356850624084,0.8421052694320679
323,K00060,3,0.3406742513179779,0.8421052694320679
324,K00060,4,0.3407824635505676,0.8421052694320679
325,K00060,5,0.3409775197505951,0.8421052694320679
326,K00060,6,0.3405837118625641,0.8421052694320679
327,K00060,7,0.3407784402370453,0.8421052694320679
328,K00060,8,0.34067463874816895,0.8421052694320679
329,K00060,9,0.3406710624694824,0.8421052694320679
330,K00065,0,0.3409879207611084,0.8421052694320679
331,K00065,1,0.3414669334888458,0.8421052694320679
332,K00065,2,0.3411465585231781,0.8421052694320679
333,K00065,3,0.3413398265838623,0.8421052694320679
334,K00065,4,0.34152236580848694,0.8421052694320679
335,K00065,5,0.3412245512008667,0.8421052694320679
336,K00065,6,0.34193146228790283,0.8421052694320679
337,K00065,7,0.34101030230522156,0.8421052694320679
338,K00065,8,0.3410063683986664,0.8421052694320679
339,K00065,9,0.34130093455314636,0.8421052694320679
340,K00067,0,0.34119802713394165,0.8421052694320679
341,K00067,1,0.34222179651260376,0.8421052694320679
342,K00067,2,0.34147122502326965,0.8421052694320679
343,K00067,3,0.34109801054000854,0.8421052694320679
344,K00067,4,0.34148091077804565,0.8421052694320679
345,K00067,5,0.3413113057613373,0.8421052694320679
346,K00067,6,0.34148073196411133,0.8421052694320679
347,K00067,7,0.34149405360221863,0.8421052694320679
348,K00067,8,0.3415972590446472,0.8421052694320679
349,K00067,9,0.34162259101867676,0.8421052694320679
350,K00068,0,0.3412347733974457,0.8421052694320679
351,K00068,1,0.3407473564147949,0.8421052694320679
352,K00068,2,0.3411770164966583,0.8421052694320679
353,K00068,3,0.3416759967803955,0.8421052694320679
354,K00068,4,0.34112679958343506,0.8421052694320679
355,K00068,5,0.341261625289917,0.8421052694320679
356,K00068,6,0.34118038415908813,0.8421052694320679
357,K00068,7,0.3411015272140503,0.8421052694320679
358,K00068,8,0.3409430980682373,0.8421052694320679
359,K00068,9,0.3413674831390381,0.8421052694320679
360,K00073,0,0.3413161337375641,0.8421052694320679
361,K00073,1,0.34105613827705383,0.8421052694320679
362,K00073,2,0.34185418486595154,0.8421052694320679
363,K00073,3,0.342164546251297,0.8421052694320679
364,K00073,4,0.3410611152648926,0.8421052694320679
365,K00073,5,0.3418017327785492,0.8421052694320679
366,K00073,6,0.3414822816848755,0.8421052694320679
367,K00073,7,0.34202587604522705,0.8421052694320679
368,K00073,8,0.34125059843063354,0.8421052694320679
369,K00073,9,0.3418661653995514,0.8421052694320679
370,K00074,0,0.34124109148979187,0.8421052694320679
371,K00074,1,0.34118345379829407,0.8421052694320679
372,K00074,2,0.3411281108856201,0.8421052694320679
373,K00074,3,0.341563880443573,0.8421052694320679
374,K00074,4,0.3414496183395386,0.8421052694320679
375,K00074,5,0.3409016728401184,0.8421052694320679
376,K00074,6,0.3414675295352936,0.8421052694320679
377,K00074,7,0.34196892380714417,0.8421052694320679
378,K00074,8,0.34167611598968506,0.8421052694320679
379,K00074,9,0.3413282632827759,0.8421052694320679
380,K00075,0,0.3448117673397064,0.8421052694320679
381,K00075,1,0.3455730378627777,0.8421052694320679
382,K00075,2,0.3441430330276489,0.8421052694320679
383,K00075,3,0.3423950970172882,0.8421052694320679
384,K00075,4,0.3425525426864624,0.8421052694320679
385,K00075,5,0.341108113527298,0.8421052694320679
386,K00075,6,0.3410615026950836,0.8421052694320679
387,K00075,7,0.3418683409690857,0.8421052694320679
388,K00075,8,0.34483373165130615,0.8421052694320679
389,K00075,9,0.342312216758728,0.8421052694320679
390,K00077,0,0.34231841564178467,0.8421052694320679
391,K00077,1,0.3409591317176819,0.8421052694320679
392,K00077,2,0.34221890568733215,0.8421052694320679
393,K00077,3,0.3415042459964752,0.8421052694320679
394,K00077,4,0.3425191044807434,0.8421052694320679
395,K00077,5,0.342246949672699,0.8421052694320679
396,K00077,6,0.34218716621398926,0.8421052694320679
397,K00077,7,0.34255969524383545,0.8421052694320679
398,K00077,8,0.34292539954185486,0.8421052694320679
399,K00077,9,0.3421079218387604,0.8421052694320679
400,K00082,0,0.33444127440452576,0.8421052694320679
401,K00082,1,0.33777257800102234,0.8421052694320679
402,K00082,2,0.33437010645866394,0.8421052694320679
403,K00082,3,0.33530110120773315,0.8421052694320679
404,K00082,4,0.33532294631004333,0.8421052694320679
405,K00082,5,0.335163414478302,0.8421052694320679
406,K00082,6,0.3354506194591522,0.8421052694320679
407,K00082,7,0.3392048478126526,0.8421052694320679
408,K00082,8,0.33660420775413513,0.8421052694320679
409,K00082,9,0.33487531542778015,0.8421052694320679
410,K00086,0,0.3378364145755768,0.8421052694320679
411,K00086,1,0.3395967185497284,0.8421052694320679
412,K00086,2,0.33639097213745117,0.8421052694320679
413,K00086,3,0.3371819257736206,0.8421052694320679
414,K00086,4,0.33786869049072266,0.8421052694320679
415,K00086,5,0.34030184149742126,0.8421052694320679
416,K00086,6,0.33854126930236816,0.8421052694320679
417,K00086,7,0.3384721577167511,0.8421052694320679
418,K00086,8,0.3370635509490967,0.8421052694320679
419,K00086,9,0.3417333662509918,0.8421052694320679
420,K00087,0,0.3371773958206177,0.8421052694320679
421,K00087,1,0.3326159417629242,0.8421052694320679
422,K00087,2,0.3327181339263916,0.8421052694320679
423,K00087,3,0.33282557129859924,0.8421052694320679
424,K00087,4,0.332462877035141,0.8421052694320679
425,K00087,5,0.3381561040878296,0.8421052694320679
426,K00087,6,0.33270424604415894,0.8421052694320679
427,K00087,7,0.33532989025115967,0.8421052694320679
428,K00087,8,0.3334198296070099,0.8421052694320679
429,K00087,9,0.3324754238128662,0.8421052694320679
430,K00088,0,0.3391515612602234,0.8421052694320679
431,K00088,1,0.35366252064704895,0.8421052694320679
432,K00088,2,0.3460093140602112,0.8421052694320679
433,K00088,3,0.3493291139602661,0.8421052694320679
434,K00088,4,0.34097757935523987,0.8421052694320679
435,K00088,5,0.34948548674583435,0.8421052694320679
436,K00088,6,0.3444933295249939,0.8421052694320679
437,K00088,7,0.3559764623641968,0.8421052694320679
438,K00088,8,0.3402143716812134,0.8421052694320679
439,K00088,9,0.34727007150650024,0.8421052694320679
440,K00091,0,0.3316494822502136,0.8421052694320679
441,K00091,1,0.33894720673561096,0.8421052694320679
442,K00091,2,0.3332388997077942,0.8421052694320679
443,K00091,3,0.33021363615989685,0.8421052694320679
444,K00091,4,0.338615745306015,0.8421052694320679
445,K00091,5,0.33185145258903503,0.8421052694320679
446,K00091,6,0.332042932510376,0.8421052694320679
447,K00091,7,0.33460354804992676,0.8421052694320679
448,K00091,8,0.33694595098495483,0.8421052694320679
449,K00091,9,0.3303346633911133,0.8421052694320679
450,K00096,0,0.34321367740631104,0.8421052694320679
451,K00096,1,0.34164905548095703,0.8421052694320679
452,K00096,2,0.3455197811126709,0.8421052694320679
453,K00096,3,0.34441182017326355,0.8421052694320679
454,K00096,4,0.3463972508907318,0.8421052694320679
455,K00096,5,0.3416215479373932,0.8421052694320679
456,K00096,6,0.34285473823547363,0.8421052694320679
457,K00096,7,0.34514597058296204,0.8421052694320679
458,K00096,8,0.3427061140537262,0.8421052694320679
459,K00096,9,0.34558165073394775,0.8421052694320679
460,K00097,0,0.3410756587982178,0.8421052694320679
461,K00097,1,0.3407756984233856,0.8421052694320679
462,K00097,2,0.3408943712711334,0.8421052694320679
463,K00097,3,0.34075459837913513,0.8421052694320679
464,K00097,4,0.34079059958457947,0.8421052694320679
465,K00097,5,0.3407289683818817,0.8421052694320679
466,K00097,6,0.34095829725265503,0.8421052694320679
467,K00097,7,0.3407232463359833,0.8421052694320679
468,K00097,8,0.340985506772995,0.8421052694320679
469,K00097,9,0.34053993225097656,0.8421052694320679
470,K00099,0,0.3413484990596771,0.8421052694320679
471,K00099,1,0.34088942408561707,0.8421052694320679
472,K00099,2,0.3408694565296173,0.8421052694320679
473,K00099,3,0.3408489525318146,0.8421052694320679
474,K00099,4,0.34054097533226013,0.8421052694320679
475,K00099,5,0.3404417634010315,0.8421052694320679
476,K00099,6,0.34100115299224854,0.8421052694320679
477,K00099,7,0.3410314619541168,0.8421052694320679
478,K00099,8,0.3409697711467743,0.8421052694320679
479,K00099,9,0.340193510055542,0.8421052694320679
480,K00100,0,0.34250903129577637,0.8421052694320679
481,K00100,1,0.3405676782131195,0.8421052694320679
482,K00100,2,0.3414156436920166,0.8421052694320679
483,K00100,3,0.34100237488746643,0.8421052694320679
484,K00100,4,0.34068089723587036,0.8421052694320679
485,K00100,5,0.34080395102500916,0.8421052694320679
486,K00100,6,0.34085795283317566,0.8421052694320679
487,K00100,7,0.3412603437900543,0.8421052694320679
488,K00100,8,0.341001957654953,0.8421052694320679
489,K00100,9,0.3410373628139496,0.8421052694320679
490,K00101,0,0.3416377902030945,0.8421052694320679
491,K00101,1,0.3412833511829376,0.8421052694320679
492,K00101,2,0.34210672974586487,0.8421052694320679
493,K00101,3,0.3410482704639435,0.8421052694320679
494,K00101,4,0.34157121181488037,0.8421052694320679
495,K00101,5,0.34257814288139343,0.8421052694320679
496,K00101,6,0.3417985439300537,0.8421052694320679
497,K00101,7,0.34203317761421204,0.8421052694320679
498,K00101,8,0.34270215034484863,0.8421052694320679
499,K00101,9,0.3423305153846741,0.8421052694320679
500,K00102,0,0.3401917517185211,0.8421052694320679
501,K00102,1,0.3402065336704254,0.8421052694320679
502,K00102,2,0.3400755524635315,0.8421052694320679
503,K00102,3,0.34004679322242737,0.8421052694320679
504,K00102,4,0.34024715423583984,0.8421052694320679
505,K00102,5,0.3411083221435547,0.8421052694320679
506,K00102,6,0.3407137989997864,0.8421052694320679
507,K00102,7,0.33998343348503113,0.8421052694320679
508,K00102,8,0.34068331122398376,0.8421052694320679
509,K00102,9,0.34024640917778015,0.8421052694320679
510,K00104,0,0.3444908857345581,0.8421052694320679
511,K00104,1,0.34279298782348633,0.8421052694320679
512,K00104,2,0.34243136644363403,0.8421052694320679
513,K00104,3,0.3436552882194519,0.8421052694320679
514,K00104,4,0.34462255239486694,0.8421052694320679
515,K00104,5,0.3442710041999817,0.8421052694320679
516,K00104,6,0.34214186668395996,0.8421052694320679
517,K00104,7,0.3443712592124939,0.8421052694320679
518,K00104,8,0.3444550633430481,0.8421052694320679
519,K00104,9,0.34424135088920593,0.8421052694320679
520,K00105,0,0.3467310965061188,0.8421052694320679
521,K00105,1,0.34643688797950745,0.8421052694320679
522,K00105,2,0.3456219732761383,0.8421052694320679
523,K00105,3,0.3476129174232483,0.8421052694320679
524,K00105,4,0.34621208906173706,0.8421052694320679
525,K00105,5,0.3465935289859772,0.8421052694320679
526,K00105,6,0.3463626503944397,0.8421052694320679
527,K00105,7,0.3459010720252991,0.8421052694320679
528,K00105,8,0.3466688096523285,0.8421052694320679
529,K00105,9,0.3471144139766693,0.8421052694320679
530,K00106,0,0.3437659740447998,0.8421052694320679
531,K00106,1,0.3435089588165283,0.8421052694320679
532,K00106,2,0.34054794907569885,0.8421052694320679
533,K00106,3,0.3446083962917328,0.8421052694320679
534,K00106,4,0.3429667353630066,0.8421052694320679
535,K00106,5,0.3416754901409149,0.8421052694320679
536,K00106,6,0.3390585780143738,0.8421052694320679
