feature,train_loss,train_acc,test_loss,test_acc
0,0.18885944783687592,0.9186046719551086,0.3428683876991272,0.8684210777282715
0,0.18864381313323975,0.9186046719551086,0.3425818085670471,0.8684210777282715
0,0.18784429132938385,0.930232584476471,0.3361079692840576,0.8684210777282715
0,0.1958387792110443,0.9186046719551086,0.3449195921421051,0.8421052694320679
0,0.1912398636341095,0.930232584476471,0.3447178304195404,0.8684210777282715
0,0.19179250299930573,0.9186046719551086,0.3389780819416046,0.8421052694320679
0,0.19065484404563904,0.930232584476471,0.34396472573280334,0.8684210777282715
0,0.1899758279323578,0.930232584476471,0.34207883477211,0.8684210777282715
0,0.19376826286315918,0.930232584476471,0.3396527171134949,0.8684210777282715
0,0.19144457578659058,0.930232584476471,0.34328585863113403,0.8684210777282715
0,0.190911203622818,0.930232584476471,0.3409322500228882,0.8684210777282715
0,0.1929534673690796,0.9186046719551086,0.3388999402523041,0.8684210777282715
0,0.19113846123218536,0.930232584476471,0.34103187918663025,0.8684210777282715
0,0.18985992670059204,0.930232584476471,0.3424912393093109,0.8421052694320679
0,0.19476205110549927,0.930232584476471,0.3392372131347656,0.8421052694320679
0,0.19069093465805054,0.930232584476471,0.3379587233066559,0.8684210777282715
0,0.18912373483181,0.930232584476471,0.3394297659397125,0.8684210777282715
0,0.19083839654922485,0.930232584476471,0.3478737771511078,0.8684210777282715
0,0.1902407556772232,0.930232584476471,0.34107038378715515,0.8684210777282715
0,0.1957690715789795,0.9186046719551086,0.33986595273017883,0.8684210777282715
0,0.18733778595924377,0.930232584476471,0.3387328088283539,0.8684210777282715
0,0.19092895090579987,0.930232584476471,0.34356561303138733,0.8684210777282715
0,0.19036386907100677,0.9186046719551086,0.34562909603118896,0.8684210777282715
0,0.19093631207942963,0.9186046719551086,0.3490728437900543,0.8421052694320679
0,0.19169862568378448,0.930232584476471,0.34243524074554443,0.8684210777282715
0,0.19097541272640228,0.930232584476471,0.3417221009731293,0.8684210777282715
0,0.1902528554201126,0.930232584476471,0.3462434709072113,0.8421052694320679
0,0.19033487141132355,0.930232584476471,0.33725762367248535,0.8421052694320679
0,0.189894899725914,0.930232584476471,0.3426012694835663,0.8684210777282715
0,0.1890837848186493,0.930232584476471,0.3448193669319153,0.8684210777282715
0,0.19207943975925446,0.930232584476471,0.3384895324707031,0.8684210777282715
0,0.19107942283153534,0.930232584476471,0.3428328037261963,0.8421052694320679
0,0.19209080934524536,0.930232584476471,0.3474704325199127,0.8684210777282715
0,0.19241608679294586,0.930232584476471,0.33953896164894104,0.8684210777282715
0,0.19331760704517365,0.930232584476471,0.34010550379753113,0.8684210777282715
0,0.19296151399612427,0.930232584476471,0.3469540476799011,0.8684210777282715
0,0.19111418724060059,0.930232584476471,0.3446964919567108,0.8421052694320679
0,0.18738806247711182,0.930232584476471,0.3448314368724823,0.8684210777282715
0,0.19296850264072418,0.930232584476471,0.3462122976779938,0.8421052694320679
0,0.1925155520439148,0.9186046719551086,0.3444703221321106,0.8684210777282715
0,0.18938006460666656,0.930232584476471,0.342842698097229,0.8684210777282715
0,0.18731895089149475,0.930232584476471,0.3424444794654846,0.8684210777282715
0,0.19261237978935242,0.9186046719551086,0.3424797058105469,0.8421052694320679
0,0.1910223811864853,0.930232584476471,0.34341996908187866,0.8684210777282715
0,0.18915009498596191,0.930232584476471,0.3452008366584778,0.8684210777282715
0,0.19095726311206818,0.930232584476471,0.3358882665634155,0.8684210777282715
0,0.1905428022146225,0.9186046719551086,0.34675365686416626,0.8684210777282715
0,0.19160133600234985,0.930232584476471,0.3377349376678467,0.8684210777282715
0,0.18878477811813354,0.930232584476471,0.33776354789733887,0.8684210777282715
0,0.1923128217458725,0.930232584476471,0.3393532335758209,0.8684210777282715
0,0.19173289835453033,0.930232584476471,0.3461640477180481,0.8421052694320679
0,0.1899159848690033,0.930232584476471,0.34334489703178406,0.8684210777282715
0,0.1902891844511032,0.930232584476471,0.3512808084487915,0.8421052694320679
0,0.18973727524280548,0.930232584476471,0.34235119819641113,0.8684210777282715
0,0.19230960309505463,0.930232584476471,0.3444497883319855,0.8684210777282715
0,0.19135941565036774,0.930232584476471,0.341743528842926,0.8684210777282715
0,0.19219492375850677,0.9186046719551086,0.3475611209869385,0.8684210777282715
0,0.18954752385616302,0.930232584476471,0.3407752513885498,0.8684210777282715
0,0.19144925475120544,0.930232584476471,0.3341461420059204,0.8684210777282715
0,0.1904798150062561,0.930232584476471,0.3383522033691406,0.8684210777282715
0,0.1922752410173416,0.930232584476471,0.35001057386398315,0.8421052694320679
0,0.19537901878356934,0.9186046719551086,0.33797863125801086,0.8684210777282715
0,0.19215133786201477,0.930232584476471,0.35006096959114075,0.8684210777282715
0,0.19021733105182648,0.930232584476471,0.3417532444000244,0.8684210777282715
0,0.19000989198684692,0.930232584476471,0.34291642904281616,0.8684210777282715
0,0.19436749815940857,0.9186046719551086,0.34704312682151794,0.8684210777282715
0,0.1907709240913391,0.930232584476471,0.3435130715370178,0.8421052694320679
0,0.18946802616119385,0.930232584476471,0.340946763753891,0.8421052694320679
0,0.18842792510986328,0.9186046719551086,0.3481801450252533,0.8421052694320679
0,0.18780171871185303,0.930232584476471,0.34330904483795166,0.8684210777282715
0,0.19176436960697174,0.930232584476471,0.33831432461738586,0.8684210777282715
0,0.19368845224380493,0.930232584476471,0.33851733803749084,0.8684210777282715
0,0.19109812378883362,0.930232584476471,0.34297701716423035,0.8684210777282715
0,0.18877075612545013,0.930232584476471,0.3406614363193512,0.8684210777282715
0,0.1884864717721939,0.930232584476471,0.3423877954483032,0.8684210777282715
0,0.1934148669242859,0.930232584476471,0.3413313627243042,0.8421052694320679
0,0.1947120875120163,0.9186046719551086,0.3426319360733032,0.8684210777282715
0,0.19273589551448822,0.930232584476471,0.3443913161754608,0.8684210777282715
0,0.1922546625137329,0.930232584476471,0.3411799967288971,0.8684210777282715
0,0.18874837458133698,0.930232584476471,0.33891400694847107,0.8684210777282715
0,0.19115684926509857,0.930232584476471,0.33778539299964905,0.8684210777282715
0,0.19059959053993225,0.9186046719551086,0.3354136049747467,0.8684210777282715
0,0.19319948554039001,0.9186046719551086,0.33297625184059143,0.8684210777282715
0,0.1915132850408554,0.930232584476471,0.3422306478023529,0.8421052694320679
0,0.18855050206184387,0.9186046719551086,0.342903196811676,0.8684210777282715
0,0.19311147928237915,0.9186046719551086,0.3366992771625519,0.8684210777282715
0,0.18728406727313995,0.9186046719551086,0.34453240036964417,0.8421052694320679
0,0.19502127170562744,0.930232584476471,0.3392511308193207,0.8684210777282715
0,0.18474817276000977,0.930232584476471,0.3374762237071991,0.8684210777282715
0,0.1885695606470108,0.930232584476471,0.3438456654548645,0.8684210777282715
0,0.1867438703775406,0.930232584476471,0.34256985783576965,0.8684210777282715
0,0.1935918927192688,0.9186046719551086,0.3422933518886566,0.8421052694320679
0,0.1892099231481552,0.930232584476471,0.3454490602016449,0.8684210777282715
0,0.19460999965667725,0.930232584476471,0.3423793315887451,0.8684210777282715
0,0.18937546014785767,0.930232584476471,0.3442586064338684,0.8684210777282715
0,0.1866319328546524,0.930232584476471,0.34065744280815125,0.8421052694320679
0,0.19175265729427338,0.9186046719551086,0.3412395715713501,0.8421052694320679
0,0.19262708723545074,0.9186046719551086,0.34128448367118835,0.8684210777282715
0,0.1911652386188507,0.930232584476471,0.3384144902229309,0.8684210777282715
0,0.19575510919094086,0.9186046719551086,0.3395816683769226,0.8684210777282715
1,0.2440100759267807,0.895348846912384,0.4496448338031769,0.8157894611358643
1,0.23980939388275146,0.8837209343910217,0.3660995066165924,0.8421052694320679
1,0.2414347231388092,0.895348846912384,0.4482494592666626,0.7631579041481018
1,0.23814450204372406,0.9069767594337463,0.45269128680229187,0.8157894611358643
1,0.22931161522865295,0.9069767594337463,0.4252602458000183,0.8157894611358643
1,0.21300187706947327,0.895348846912384,0.4410010874271393,0.8157894611358643
1,0.25253012776374817,0.9186046719551086,0.4046023488044739,0.8421052694320679
1,0.22043724358081818,0.895348846912384,0.37750792503356934,0.8684210777282715
1,0.2571270167827606,0.9069767594337463,0.41023361682891846,0.8421052694320679
1,0.23267091810703278,0.9186046719551086,0.41091620922088623,0.8421052694320679
1,0.22815880179405212,0.9186046719551086,0.4339442551136017,0.8421052694320679
1,0.2342473417520523,0.895348846912384,0.4491996169090271,0.8157894611358643
